lin_ima,can_id,can_nam,can_off,can_off_sta,can_off_dis,can_par_aff,can_inc_cha_ope_sea,can_str1,can_str2,can_cit,can_sta,can_zip,ind_ite_con,ind_uni_con,ind_con,par_com_con,oth_com_con,can_con,tot_con,tra_fro_oth_aut_com,can_loa,oth_loa,tot_loa,off_to_ope_exp,off_to_fun,off_to_leg_acc,oth_rec,tot_rec,ope_exp,exe_leg_acc_dis,fun_dis,tra_to_oth_aut_com,can_loa_rep,oth_loa_rep,tot_loa_rep,ind_ref,par_com_ref,oth_com_ref,tot_con_ref,oth_dis,tot_dis,cas_on_han_beg_of_per,cas_on_han_clo_of_per,net_con,net_ope_exp,deb_owe_by_com,deb_owe_to_com,cov_sta_dat,cov_end_dat
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WA09025&tabIndex=1,H6WA09025,"SMITH, D. ADAM",H,WA,9,DEM,INCUMBENT,PO BOX 578,,RENTON,WA,98057,"$8,700.00",$842.36,"$9,542.36",,"$33,500.00",,"$43,042.36",,,,,$250.00,,,$67.72,"$43,360.08","$42,815.93",,,,,,,,,,,"$52,653.49","$95,469.42","$399,695.38","$347,586.04","$43,042.36","$42,565.93",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MO08162&tabIndex=1,H4MO08162,"SMITH, JASON T",H,MO,8,REP,INCUMBENT,45943 HIGHWAY 72,,SALEM,MO,655606409,"$55,300.00",$55.00,"$55,355.00",,"$157,000.00",,"$212,355.00","$5,400.00",,,,,,,$754.20,"$218,509.20","$117,813.51",,,,,,,,,,,"$3,989.85","$121,803.36","$529,654.29","$626,360.13","$212,355.00","$117,813.51",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX21012&tabIndex=1,H6TX21012,"SMITH, LAMAR",H,TX,21,REP,INCUMBENT,PO BOX 6155,,SAN ANTONIO,TX,782090155,"$148,750.00","$6,191.83","$154,941.83",,"$49,540.00",,"$204,481.83",,,,,,,,$10.55,"$204,492.38","$84,475.30",,,,,,,,,,,$246.43,"$84,721.73","$582,456.65","$702,227.30","$204,481.83","$84,475.30",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8ID01108&tabIndex=1,H8ID01108,"SMITH, MICHAEL WILLIAM",H,ID,1,DEM,CHALLENGER,3452 N MCMULLEN DRIVE,,POST FALLS,ID,83854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6PA16320&tabIndex=1,H6PA16320,"SMUCKER, LLOYD K.",H,PA,16,REP,INCUMBENT,248 STEEL WAY,PO BOX 7066,LANCASTER,PA,17601,"$97,400.00","$1,355.00","$98,755.00",,"$105,726.20",,"$204,481.20",,,,,,,,,"$204,481.20","$59,713.65",,,,"$7,000.00",,"$7,000.00",,,,,,"$66,713.65","$34,021.55","$171,789.10","$204,481.20","$59,713.65","$455,312.69",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL16030&tabIndex=1,H8FL16030,"SMYTH, ANDREW EDWARD",H,FL,16,REP,CHALLENGER,211 MIDWEST PARKWAY,,SARASOTA,FL,34232,,,,,,$100.00,$100.00,,,,,,,,,$100.00,,,,,,,,,,,,,,,$100.00,$100.00,,,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX06175&tabIndex=1,H8TX06175,"SNIDER, JUSTIN WAYNE",H,TX,6,DEM,CHALLENGER,1004 DELK DR.,,ARLINGTON,TX,76013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8UT02222&tabIndex=1,H8UT02222,"SNOW, MISTY K",H,UT,2,DEM,CHALLENGER,328 E HUBBARD AVE.,,SALT LAKE CITY,UT,84111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL24059&tabIndex=1,H8FL24059,"SOLA, LOUIS ERNEST",H,FL,24,REP,CHALLENGER,555 NE 15TH ST,STE 606,MIAMI,FL,33132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL06097&tabIndex=1,H8IL06097,"SONGER, AUSTIN VERN",H,IL,6,DEM,CHALLENGER,4641 N PAULINA STREET,,CHICAGO,IL,60640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL09179&tabIndex=1,H6FL09179,"SOTO, DARREN",H,FL,9,DEM,INCUMBENT,P.O. BOX 420239,,KISSIMMEE,FL,34742,"$6,550.00","$1,157.18","$7,707.18",,"$33,500.00",,"$41,207.18",,,,,,,,,"$41,207.18","$15,274.53",,,,,,,$900.00,,,$900.00,"$3,300.00","$19,474.53","$29,265.13","$50,997.78","$40,307.18","$15,274.53",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA44186&tabIndex=1,H6CA44186,"SOTOMAYOR, ARMANDO",H,CA,34,DEM,OPEN,8360 OAKDALE AVE,,WINNETKA,CA,91306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL18121&tabIndex=1,H6FL18121,"SPALDING, CARLA A",H,FL,23,REP,CHALLENGER,1830 NORTH UNIVERSITY DR,SUITE 219,PLANTATION,FL,33322,,,,,,,,,-$160.00,,-$160.00,,,,,-$160.00,$33.00,,,,,,,,,,,,$33.00,$203.38,$10.38,,$33.00,"$8,176.37",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8FL23044&tabIndex=1,H8FL23044,"SPALDING, CARLA ARLENE",H,FL,23,REP,CHALLENGER,1830 NORTH UNIVERSITY DRIVE,,PLANTATION,FL,33322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA12171&tabIndex=1,H8CA12171,"SPEIER, JACKIE",H,CA,14,DEM,INCUMBENT,PO BOX 112,,BURLINGAME,CA,94011,"$71,790.00","$4,193.02","$75,983.02",,"$16,319.74",,"$92,302.76",,,,,$408.74,,,$595.79,"$93,307.29","$40,356.77",,,,,,,,,,,$102.14,"$40,458.91","$1,542,893.67","$1,595,742.05","$92,302.76","$39,948.03","$6,371.63",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL15056&tabIndex=1,H8IL15056,"SPOERER, CARL",H,IL,15,DEM,CHALLENGER,477 COUNTY ROAD 2500 NORTH,,MAHOMET,IL,61853,$185.00,,$185.00,,,,$185.00,,"$2,877.06",,"$2,877.06",,,,,"$3,062.06","$2,877.06",,,,,,,,,,,,"$2,877.06",,$185.00,$185.00,"$2,877.06","$2,877.06",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8MI00281&tabIndex=1,S8MI00281,"STABENOW, DEBBIE",S,MI,0,DEM,INCUMBENT,7143 STEEPLE CHASE,,LANSING,MI,48917,"$719,858.00","$216,973.00","$936,832.00",,"$343,838.00",,"$1,280,670.00","$82,541.00",,,,,,,$384.00,"$1,363,595.00","$262,134.00",,,,,,,"$7,733.00",,$100.00,"$7,833.00",,"$269,968.00","$3,203,218.00","$4,296,845.00","$1,272,837.00","$262,134.00","$7,166.00",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS02124&tabIndex=1,H8KS02124,"STANDLEY, KELLY DON",H,KS,2,DEM,OPEN,602 MAPLE STREET,,SAINT PAUL,KS,66771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8ME01195&tabIndex=1,H8ME01195,"STANTON, ERIC",H,ME,1,REP,,43 FIELDSTONE RIDGE DRIVE,,CORNISH,ME,4020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY21079&tabIndex=1,H4NY21079,"STEFANIK, ELISE M.",H,NY,21,REP,INCUMBENT,PO BOX 500,,GLENS FALLS,NY,12801,"$70,500.00","$14,775.50","$85,275.50",,"$156,750.00",,"$242,025.50","$28,177.04",,,,,,,,"$270,202.54","$120,933.81",,,,,,,$166.67,,,$166.67,$150.00,"$121,250.48","$542,189.21","$691,141.27","$241,858.83","$120,933.81",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MI11254&tabIndex=1,H8MI11254,"STEVENS, HALEY",H,MI,11,DEM,,33717 WOODWARD AVE,#539,BIRMINGHAM,MI,48009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2UT02324&tabIndex=1,H2UT02324,"STEWART, CHRIS",H,UT,2,REP,INCUMBENT,542 E. LAKEVIEW WAY,,FARMINGTON,UT,84025,"$7,000.00",$150.00,"$7,150.00",,"$71,000.00",,"$78,150.00",,,,,,,,$103.49,"$78,253.49","$55,941.73",,,,,,,,,,,,"$55,941.73","$93,451.75","$115,763.51","$78,150.00","$55,941.73",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA06278&tabIndex=1,H8GA06278,"STEWART, KELLY",H,GA,6,REP,OPEN,101 OAKLAND HILLS COURT,,JOHNS CREEK,GA,30097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OH15076&tabIndex=1,H8OH15076,"STIVERS, STEVE MR.",H,OH,15,REP,INCUMBENT,1971 CONCORD ROAD,,COLUMBUS,OH,432121947,"$172,550.00","$2,111.00","$174,661.00",,"$379,523.89",,"$554,184.89",,,,,,,,,"$554,184.89","$152,952.91",,,,,,,,,$600.00,$600.00,"$503,500.00","$657,052.91","$1,314,600.38","$1,211,732.36","$553,584.89","$152,952.91","$7,196.19",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8OK01140&tabIndex=1,H8OK01140,"STOCKSTILL, DANNY MR.",H,OK,1,REP,CHALLENGER,8813 S 72ND E AVE,,TULSA,OK,74133,"$3,900.00","$1,860.00","$5,760.00",,,,"$5,760.00",,,,,,,,,"$5,760.00",,,,,,,,,,,,,,,"$5,760.00","$5,760.00",,,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00873&tabIndex=1,S6CA00873,"STOKES, STEVE",S,CA,0,DEM,CHALLENGER,PO BOX 26931,,LOS ANGELES,CA,90026,,$8.00,$8.00,,,,$8.00,,$6.00,,$6.00,,,,,$14.00,$203.00,,,,,,,,,,,,$203.00,$916.00,$728.00,$8.00,$203.00,$6.00,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8TX10086&tabIndex=1,H8TX10086,"STONE, RYAN HENRY",H,TX,10,DEM,CHALLENGER,709 LEXINGTON ST,,MANOR,TX,78653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8VA10098&tabIndex=1,H8VA10098,"STOVER, LINDSEY DAVIS",H,VA,10,DEM,CHALLENGER,P.O. BOX 508,,MCLEAN,VA,22101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8AL00308&tabIndex=1,S8AL00308,"STRANGE, LUTHER J III",S,AL,0,REP,INCUMBENT,64 CARRIAGE HOUSE LANE,,PIKE ROAD,AL,36064,"$444,750.00","$1,802.00","$446,552.00",,"$227,250.00",,"$673,802.00",,,,,,,,,"$673,802.00","$203,352.00",,,,,,,,,,,,"$203,352.00","$293,162.00","$763,612.00","$673,802.00","$203,352.00",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8IN00114&tabIndex=1,S8IN00114,"STRAW, ANDREW U D",S,IN,0,UNK,CHALLENGER,"1900 E. GOLF RD, SUITE 950",,SCHAUMBURG,IL,60173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WA05169&tabIndex=1,H8WA05169,"STUCKART, BEN",H,WA,5,DEM,CHALLENGER,1703 E PINECREST ROAD,,SPOKANE,WA,99203,"$46,627.00","$13,232.00","$59,859.00","$2,152.66","$7,000.00",,"$69,011.66",,,,,,,,,"$69,011.66","$26,717.34",,,,,,,,,,,,"$26,717.34","$7,236.16","$49,530.48","$69,011.66","$26,717.34",$499.77,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA34308&tabIndex=1,H8CA34308,"SULLIVAN, RICHARD JOSEPH",H,CA,34,DEM,OPEN,219 S BARRINGTON #217,,LOS ANGELES,CA,90049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA34357&tabIndex=1,H8CA34357,"SULLIVAN, RICHARD JOSEPH MR.",H,CA,34,DEM,CHALLENGER,219 SOUTH BARRINGTON,,LOS ANGELES,CA,90049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY03247&tabIndex=1,H6NY03247,"SUOZZI, THOMAS",H,NY,3,DEM,INCUMBENT,PO BOX 669,,GLEN COVE,NY,11542,"$199,894.00","$8,156.65","$208,050.65",,"$83,026.92",,"$291,077.57",,,,,,,,$119.24,"$291,196.81","$106,015.76",,,,,,,$250.00,,,$250.00,,"$106,265.76","$40,401.70","$225,332.75","$290,827.57","$106,015.76","$30,379.20",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA15094&tabIndex=1,H2CA15094,"SWALWELL, ERIC MICHAEL",H,CA,15,DEM,INCUMBENT,P.O. BOX 2847,,DUBLIN,CA,94568,"$162,254.67","$37,366.87","$199,621.54",,"$101,250.00",,"$300,871.54",,,,,$84.88,,,,"$300,956.42","$177,300.86",,,,,,,"$2,029.01",,,"$2,029.01","$52,500.00","$231,829.87","$1,014,123.00","$1,083,249.55","$298,842.53","$177,215.98",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8GA08076&tabIndex=1,H8GA08076,"SWANN, WILLIE F MR.",H,GA,8,DEM,CHALLENGER,3288 WILLOWDALE DR,,MACON,GA,31204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IL14141&tabIndex=1,H8IL14141,"SWANSON, VICTOR",H,IL,14,DEM,,143 S. RANDALL,#12,BATAVIA,IL,60510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL12181&tabIndex=1,H6FL12181,"TAGER, ROBERT MATTHEW",H,FL,12,DEM,CHALLENGER,26133 US HIGHWAY 19 N SUITE 202,,CLEARWATER,FL,33763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8IN00148&tabIndex=1,S8IN00148,"TAKAMI, ANDREW BENJAMIN",S,IN,0,REP,CHALLENGER,7548 N SKYLINE DRIVE,,FLOYDS KNOBS,IN,47119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA43245&tabIndex=1,H2CA43245,"TAKANO, MARK",H,CA,41,DEM,INCUMBENT,PO BOX 5214,,RIVERSIDE,CA,92517,"$75,100.00","$14,565.84","$89,665.84",,"$28,000.00",,"$117,665.84",,,,,$535.01,,,,"$118,200.85","$57,487.18",,,,,,,$308.75,,,$308.75,"$18,900.00","$76,695.93","$116,212.76","$157,717.68","$117,357.09","$56,952.17",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA12085&tabIndex=1,H8PA12085,"TARASI, ELIZABETH M",H,PA,12,DEM,,4 THAWMONT RD,,SEWICKLEY,PA,15143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC05117&tabIndex=1,H8SC05117,"TAYLOR, CHRIS",H,SC,5,REP,OPEN,535 HALLMAN DRIVE,,ROCK HILL,SC,29732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0VA02118&tabIndex=1,H0VA02118,"TAYLOR, SCOTT W. MR.",H,VA,2,REP,INCUMBENT,4001 VIRGINIA BEACH BLVD #117-731,,VIRGINIA BEACH,VA,23452,"$153,890.00","$4,841.00","$158,731.00",,"$91,750.00",,"$250,481.00",,,,,,,,,"$250,481.00","$99,775.67",,,,"$8,132.00",,"$8,132.00",,,,,,"$107,907.67","$64,967.39","$207,540.72","$250,481.00","$99,775.67","$20,582.55",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY22051&tabIndex=1,H4NY22051,"TENNEY, CLAUDIA",H,NY,22,REP,INCUMBENT,12 SLAYTONBUSH LANE,,UTICA,VA,13501,"$36,850.00","$2,695.00","$39,545.00",,"$250,884.54",,"$290,429.54","$38,709.17",,,,$487.35,,,,"$329,626.06","$72,957.53",,,"$27,800.00",,,,,,,,,"$100,757.53","$87,416.16","$316,284.69","$290,429.54","$72,470.18","$198,650.00",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MT00162&tabIndex=1,S6MT00162,"TESTER, JON",S,MT,0,DEM,INCUMBENT,709 SON LANE,,BIG SANDY,MT,59520,"$1,258,590.00","$227,868.00","$1,486,458.00",,"$471,355.00",,"$1,957,814.00","$47,725.00",,,,,,,"$1,378.00","$2,006,917.00","$378,569.00",,,,,,,"$13,445.00",,,"$13,445.00","$5,012.00","$397,026.00","$1,550,978.00","$3,160,869.00","$1,944,369.00","$378,569.00",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD00039&tabIndex=1,H8MD00039,"THALER, MATTHEW KALUS",H,MD,0,REP,CHALLENGER,7905 STEVENSON ROAD,,BALTIMORE,MD,21208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL02190&tabIndex=1,H6FL02190,"THOMAS, MARY",H,FL,2,REP,CHALLENGER,2482 GOLDENROD WAY,,TALLAHASSEE,FL,32311,,,,,,,,,,,,,,,,,"$2,243.01",,,,,,,,,,,,"$2,243.01","$14,403.08","$12,160.07",,"$2,243.01",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MS02068&tabIndex=1,H4MS02068,"THOMPSON, BENNIE G.",H,MS,2,DEM,INCUMBENT,103 L.C. TURNER CIRCLE,,BOLTON,MS,390419634,"$7,593.35",$173.74,"$7,767.09",,"$47,254.47",,"$55,021.56",,,,,$30.97,,,,"$55,052.53","$51,784.04",,,,,,,,,,,"$5,950.00","$57,734.04","$1,256,941.99","$1,254,260.48","$55,021.56","$51,753.07",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA05071&tabIndex=1,H8PA05071,"THOMPSON, GLENN MR",H,PA,5,REP,INCUMBENT,602 WALNUT STREET,,HOWARD,PA,16841,"$72,600.00","$2,047.61","$74,647.61",,"$47,850.00",,"$122,497.61",,,,,,,,$11.71,"$122,509.32","$105,840.40",,,"$11,000.00",,,,,,,,,"$116,840.40","$284,051.79","$289,720.71","$122,497.61","$105,840.40",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8KS04120&tabIndex=1,H8KS04120,"THOMPSON, JAMES A MR.",H,KS,4,DEM,OPEN,601 S LAKESHORE DR,,WICHITA,KS,67230,"$127,546.66","$197,211.43","$324,758.09","$3,000.00","$11,540.00",,"$339,298.09",,,,,,,,,"$339,298.09","$217,254.10",,,,,,,"$1,600.00",,,"$1,600.00","$50,300.00","$269,154.10",,"$70,143.99","$337,698.09","$217,254.10",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA01109&tabIndex=1,H8CA01109,"THOMPSON, MIKE MR.",H,CA,5,DEM,INCUMBENT,POST OFFICE BOX 10541,,NAPA,CA,94581,"$26,550.15","$10,963.90","$37,514.05",,"$82,075.00",,"$119,589.05",,,,,$132.30,,,"$2,114.13","$121,835.48","$119,724.84",,,,,,,$150.00,,"$1,000.00","$1,150.00","$61,395.00","$182,269.84","$1,517,378.44","$1,456,944.08","$118,439.05","$119,592.54","$8,333.11",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX13014&tabIndex=1,H4TX13014,"THORNBERRY, MAC",H,TX,13,REP,INCUMBENT,4300 COUNTY ROAD 7A,,CLARENDON,TX,792264430,"$57,325.00","$1,645.00","$58,970.00",,"$69,900.00",,"$128,870.00",,,,,$790.59,,,$211.07,"$129,871.66","$89,394.44",,,,,,,,,,,"$2,525.00","$91,919.44","$505,030.51","$542,982.73","$128,870.00","$88,603.85",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S8FL00232&tabIndex=1,S8FL00232,"THORNE, MARCIA ROBERTA",S,FL,0,IND,CHALLENGER,5541 ARLINGTON RD #2,,JACKSONVILLE,FL,32211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8SC05166&tabIndex=1,H8SC05166,"THORNTON, JOSH",H,SC,5,OTH,OPEN,PO BOX 37412,,ROCK HILL,SC,29732,$850.00,$785.00,"$1,635.00",,,$38.00,"$1,673.00",,,,,,,,,"$1,673.00",$139.80,,,,,,,,,,,,$139.80,,"$1,533.20","$1,673.00",$139.80,,,2017-03-06,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH12062&tabIndex=1,H0OH12062,"TIBERI, PATRICK J.",H,OH,12,REP,INCUMBENT,6830 MAHOGANY DRIVE,,GALENA,OH,430218059,"$303,750.00","$2,320.00","$306,070.00",,"$1,064,450.00",,"$1,370,520.00",,,,,,,,"$5,721.85","$1,376,241.85","$235,281.80",,,,,,,,,,,"$8,495.00","$243,776.80","$5,167,553.69","$6,300,018.74","$1,370,520.00","$235,281.80",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005903&tabIndex=1,P80005903,"TILLMAN, TREMAYNE",P,US,0,IAP,CHALLENGER,9 FALLWOOD LANE,,PALM COAST,FL,32137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CO03139&tabIndex=1,H6CO03139,"TIPTON, SCOTT R. MR.",H,CO,3,REP,INCUMBENT,13552 C R 26,,CORTEZ,CO,81321,"$20,100.00","$2,265.00","$22,365.00",,"$78,500.00",,"$100,865.00",,,,,,,,,"$100,865.00","$31,423.16",,,,,,,,,"$1,000.00","$1,000.00",,"$32,423.16","$104,148.09","$172,589.93","$99,865.00","$31,423.16",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV03036&tabIndex=1,H8NV03036,"TITUS, DINA",H,NV,1,DEM,INCUMBENT,PO BOX 72454,,LAS VEGAS,NV,89170,"$27,200.00","$8,485.02","$35,685.02",,"$34,000.00",,"$69,685.02",,,,,"$3,419.00",,,,"$73,104.02","$47,137.58",,,,,,,,,,,,"$47,137.58","$248,749.38","$274,715.82","$69,685.02","$43,718.58","$5,000.00",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY21203&tabIndex=1,H8NY21203,"TONKO, PAUL DAVID",H,NY,20,DEM,INCUMBENT,911 CENTRAL AVENUE #221,,ALBANY,NY,12206,"$11,273.36","$24,822.82","$36,096.18",,"$51,700.00",,"$87,796.18",,,,,,,,$348.56,"$88,144.74","$63,313.69",,,,,,,$75.00,,,$75.00,"$36,664.29","$100,052.98","$592,171.31","$580,263.07","$87,721.18","$63,313.69",,,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA35031&tabIndex=1,H4CA35031,"TORRES, NORMA",H,CA,35,DEM,INCUMBENT,1320 HILLCREST DRIVE,,POMONA,CA,91768,"$9,750.00",$453.10,"$10,203.10",,"$32,855.56",,"$43,058.66",,,,,,,,,"$43,058.66","$47,487.82",,,,,,,$0.02,,,$0.02,"$7,060.00","$54,547.84","$219,623.99","$208,134.81","$43,058.64","$47,487.82","$1,500.00",,2017-01-01,2017-03-31
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MN05189&tabIndex=1,H8MN05189,"TORRES, PATRICIA",H,MN,5,DFL,CHALLENGER,40005 10TH AVE SOUTH,,MINNEAPOLIS,MN,55047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI11097&tabIndex=1,H4MI11097,"TROTT, DAVID A",H,MI,11,REP,INCUMBENT,158 PARK LAKE DRIVE,,BIRMINGHAM,MI,48009,"$113,470.00",,"$113,470.00",,"$58,700.00","$7,740.39","$179,910.39",,,,,"$1,191.40",,,,"$181,101.79","$33,295.36",,,,,,,,,,,,"$33,295.36","$26,779.32","$174,585.75","$179,910.39","$32,103.96","$85,500.00",,2017-01-01,2017-03-31
